id	is_series	dir_name	series_num	slug	proposed_path	reasoning
6d1e8466b7586e5d0e90	True	wiktionary	6	run-lua-locally	wiktionary/06-run-lua-locally.md	The article explicitly states it is part of a series ('シリーズの記事です') and lists itself as the 6th item in that sequence. The topic revolves around processing Wiktionary data using Lua scripts.
6d228b6fc4734f48a33e	True	haskell	2	8086-disassembler-answers	haskell/02-8086-disassembler-answers.md	The title starts with '【解答例】' (Answer Examples), indicating it is a companion piece to an introductory article ('Haskellによる8086逆アセンブラ開発入門'). This fits the criteria for a series. The directory is 'haskell' as the content focuses on implementing functions in Haskell.
6daf22b6929d6187a22a	False	web	0	pdf-split-view	web/20221011-pdf-split-view.md	The article is a standalone tip providing a code snippet to display multiple PDFs side-by-side using HTML and the split.js library. It does not indicate it is part of a series.
6db3e19ddc1f8552d9a0	True	scheme	2	delimited-continuations-generator	scheme/02-delimited-continuations-generator.md	The article explicitly states it is part of a series ('シリーズの記事です') and lists this as the second entry in that series. The subject matter is implementing generators using Scheme.
6ea02124c5b25df237c2	False	ai	0	ollama-gguf-pull	ai/20250319-ollama-gguf-pull.md	The article is a standalone troubleshooting tip regarding the specific tag syntax required to pull GGUF models from Hugging Face via Ollama. It doesn't exhibit any markers of a series and falls under AI.
700dc16d9dca40afbe99	False	lojban	0	lojban-root-score	lojban/20221028-lojban-root-score.md	The article describes a standalone implementation of an algorithm to calculate scores for Lojban roots (gismu). There is no indication of numbering or related parts that would suggest it belongs to a series.
70ec93b683c0a1bcef6f	True	emscripten	1	emscripten-basics	emscripten/01-emscripten-basics.md	"The article explicitly states it is part of a series (""シリーズの記事です"") and lists itself as the first entry in a three-part set."
71532036c53d321a2b17	False	retro	0	ancient-unix-crt0	retro/20151118-ancient-unix-crt0.md	The article analyzes startup assembly code (crt0.s) for ancient UNIX versions (V6, V7) on PDP11 and VAX architectures. It fits the 'retro' category and shows no signs of being part of a series.
71be43cd0934f944721a	False	fsharp	0	gdi-screen-capture	fsharp/20230213-gdi-screen-capture.md	The article provides specific implementation methods for screen capture using GDI in F#. It does not contain numbering, links to other parts of a series, or phrases indicating it is part of a larger course/tutorial.
73e534c47bbebc71b37e	True	haskell	11	exception-handling	haskell/11-exception-handling.md	The article explicitly states it is part of a series ('シリーズの記事です') and is the 11th item in a numbered list of introductory Haskell articles.
755c537f1a308d07484b	True	fsharp	2	grayscale-disappearing-image	fsharp/02-grayscale-disappearing-image.md	The article explicitly mentions it is a sequel (続編) to another post regarding RGB value conversion. It uses F# for image processing.
7578f1710e76770f1af1	False	ai	0	gemini-youtube	ai/20250414-gemini-youtube.md	The article is a standalone investigation into how Gemini processes YouTube videos and calculates tokens. It does not contain numbering or references suggesting it's part of a larger series.
771069479b91797b1fd6	True	web	1	dom-to-image	web/01-dom-to-image.md	The article explicitly states it is part of a series ('シリーズの記事です') and lists itself as the first item. The content focuses on JavaScript libraries for web development, making 'web' the appropriate directory.
7781516d6746e29c03b4	False	sapi	0	vbs-onecore-voices	sapi/20200428-vbs-onecore-voices.md	The article is a standalone technical tip on using OneCore voices via SAPI in VBScript. While it provides links to other related articles by the same author regarding TTS implementation in different languages (Python, C#, Rust), it does not follow a numbered sequence or a structured series format.
778f58d4647b10f0f403	True	gif	3	decode-gif-lzw	gif/03-decode-gif-lzw.md	The article explicitly states it is part of a series ('シリーズの記事です') and provides a list where this specific piece on LZW expansion is the third installment.
78fa1d02730c7cd11786	True	fsharp	2	fsharp-coroutines	fsharp/02-fsharp-coroutines.md	The title includes '(2)' and the text explicitly states it is a sequel to a previous article on implementing coroutines using F# sequences.
79fe0e4c77427368ae2d	True	haskell	2	monad-transformer-answers	haskell/02-monad-transformer-answers.md	The article is explicitly titled as an 'answer example' (【解答例】) for a previous 'Ultra Introduction' (超入門) guide on Haskell Monad Transformers, which matches the provided series criteria.
7a4aa381ec3dc97bd0f2	False	python	0	wikipedia-dump	python/20200525-wikipedia-dump.md	The article is a technical guide on extracting pages from Wikipedia dumps using Python. While it references another related article by the author regarding XML structure, it does not follow a numbered series format or contain markers of a structured tutorial series.
7b24ed23fcbea08c3615	False	retro	0	vax-machine-language	retro/20150917-vax-machine-language.md	The article is an investigation into VAX architecture machine code using brute-force disassembly. Since VAX is a legacy computer architecture, it fits in the 'retro' category. While it links to a setup guide and a sister piece about S/390, it is a standalone research note rather than part of a sequential numbered series.
7b4b863af14ed2e1fb14	False	retro	0	vb5-latin-app	retro/20131201-vb5-latin-app.md	The article describes the author's attempt to run an old application they created in Visual Basic 5 during their college years. It is a standalone anecdotal post (part of an Advent Calendar but not a sequenced tutorial) about legacy software and runtimes, fitting well into a 'retro' category.
7f490819e818dd7aa37c	False	fsharp	0	function-indentation	fsharp/20161214-function-indentation.md	The article is a short technical memo about the indentation of the 'function' keyword in F# and does not indicate any part of a series.
7f98e144cb69234c5e0e	False	sapi	0	browser-voices	sapi/20200509-browser-voices.md	The article is a standalone research note investigating available voices via the Web Speech API and SAPI on Windows. It does not follow any series pattern or numbering.
7f9c8ea1a4e380c02af1	False	ai	0	ai-log-helper	ai/20231119-ai-log-helper.md	The article provides a standalone Python script for assisting in the acquisition of AI chat logs and does not contain any markers (like numbering or list of related articles) indicating it is part of a series.
80d6b02799857a9324dc	False	ai	0	mnist-nn-visualization	ai/20170802-mnist-nn-visualization.md	The article discusses visualizing the inner workings of a neural network for MNIST digit recognition, which fits into the 'ai' category. There is no indication that it belongs to a numbered or themed series.
8219dcc22950253b26fb	False	math	0	xorshift-plot	math/20200215-xorshift-plot.md	The article focuses on implementing and visualizing the Xorshift pseudo-random number generator algorithm. While it links to a Haskell version, it is a standalone exploration rather than a structured series. The topic falls under mathematics/algorithms.
82b1e074a360dd28fcbe	True	haskell	0	recursion-foldr	haskell/00-recursion-foldr.md	The article explicitly mentions it is part of 'Haskellの実験メモ' (Haskell experimental notes), which indicates it belongs to a collection or series of similar experiments. The content and tags are centered on Haskell.
8495b2d6b888e7b8703f	True	math	7	octonion-product	math/07-octonion-product.md	The article explicitly states it is part of a series ('シリーズの記事です') and lists itself as the 7th entry in that sequence. The topic covers Octonions and mathematical products, placing it in the 'math' directory.
85afd7bbd5d6c4115ad6	True	haskell	3	actions	haskell/03-actions.md	The article is explicitly part of a numbered series titled 'Haskell 超入門', appearing as the third entry in the provided list.
85c4a43a07152c4322d5	True	retro	1	vax-intro	retro/01-vax-intro.md	The article explicitly mentions having a sequel ('この記事には続編があります'), marking it as the start of a series. The content focuses on legacy computing architectures (VAX, PDP-11) and emulation via SIMH, which fits perfectly into the 'retro' category.
86724696518df3a174dc	True	retro	1	pdp11-machine-language	retro/01-pdp11-machine-language.md	The article is based on the first session of a study group and includes links to 'sister articles' covering other architectures (8086, VAX), indicating it's part of a thematic series. The content focuses on PDP-11 and UNIX V6, which fits the 'retro' category.
883a3b722b4fea428abd	False	math	0	quantum-nonlocality	math/20200219-quantum-nonlocality.md	The article is a standalone exploration of quantum non-locality and spin using programming. It does not contain numbering or links indicating it belongs to a series. It fits under the 'math' directory as it deals with theoretical physics and mathematical probability.
8846bf14b74a26e014a6	True	env	1	sqlitepclraw-combinations	env/01-sqlitepclraw-combinations.md	The article explicitly states it is part of a series ('シリーズの記事です') and lists itself as the first item. The content focuses on resolving dependency combinations to make SQLitePCLRaw work across different environments (Windows and WSL), making 'env' an appropriate directory.
885501607aecee7613fa	False	sapi	0	rust-winrt-tts	sapi/20200623-rust-winrt-tts.md	The article is a standalone technical guide on implementing Text-to-Speech (TTS) using Rust and WinRT. While it references similar implementations in other languages, this specific post is not part of a numbered or sequential series.
88be5203769e629df243	True	math	9	hypercomplex-product	math/09-hypercomplex-product.md	The article explicitly states 'シリーズの記事です' (This is a series of articles) and includes a numbered list where the current article is the 9th entry. The content focuses on mathematical constructions like Cayley-Dickson for hypercomplex numbers.
894fdd849658880bf6c9	False	env	0	msys2-setup	env/20150129-msys2-setup.md	The article is a standalone guide for installing and configuring the MSYS2 environment on Windows. It does not contain numbering or links indicating it belongs to a larger series.
8985e7719347f048e094	False	assembly	0	sh-pc-relative	assembly/20141216-sh-pc-relative.md	The article is a technical note verifying PC-relative addressing behavior in the SH (SuperH) assembly language. It does not exhibit any characteristics of a series (no numbering, no list of related parts).
8bed38f45272f194631a	True	haskell	0	state-monad-polish-notation	haskell/00-state-monad-polish-notation.md	The article explicitly states it is a '番外編' (extra/side story) of the 'Haskell 超入門' series and mentions sister articles dealing with similar topics using the State monad.
8eae6d909e1b82b35215	False	encoding	0	cesu8-to-utf16	encoding/20230318-cesu8-to-utf16.md	The article is a standalone technical explanation and implementation guide for converting between specific character encodings (CESU-8 to UTF-16). There are no indicators of it being part of a series.
8ec339bcddbb6692b738	True	haskell	0	list-monad-generator	haskell/00-list-monad-generator.md	The article starts with a link to 'Haskellの実験メモ' (Experimental notes on Haskell), suggesting it is part of a collection or series of related experiments. The content specifically compares Haskell list monads with ES6 generators.
90c745833c7839e38c03	False	ai	0	ruri-embeddings	ai/20241210-ruri-embeddings.md	The article is a standalone tutorial on how to use the Ruri text embedding model and explains the basic concepts of embeddings. It does not exhibit any characteristics of a series (no numbering or links to other parts). The topic falls under artificial intelligence.
92139286a4e9b5620d69	True	haskell	1	do-blocks-computation-expressions	haskell/01-do-blocks-computation-expressions.md	The article explicitly states that it has a sequel ('この記事には続編があります') and provides a link to the next part, indicating it is the first in a series.
923b3a234eaecd7e8f1c	True	env	3	mono-data-sqlite	env/03-mono-data-sqlite.md	The article explicitly states it is part of a series ('シリーズの記事です') and lists itself as the third item in a sequence of articles exploring SQLite bindings on Windows.
94fc7418051e50eb68eb	False	omegawiki	0	omegawiki-db	omegawiki/20250228-omegawiki-db.md	The article is a standalone technical report on converting the OmegaWiki MySQL dump to SQLite. There are no indicators of it being part of a numbered series or a larger set of tutorials.
96b2aeba394eb9cbbb32	False	web	0	scroll-to-element	web/20200701-scroll-to-element.md	The article is a standalone technical tip providing a JavaScript implementation for scrolling specific HTML elements into view. It does not indicate any series numbering or links to related parts of a larger guide.
989d59d74a505a92c419	True	math	10	sedenions	math/10-sedenions.md	The article explicitly lists itself as the 10th entry in a series of articles related to mathematical constructs (quaternions, octonions, etc.) and includes links to previous parts.
98c032737e7adcf7fd76	False	web	0	web-speech-api-ssml	web/20200507-web-speech-api-ssml.md	The article is a standalone experimental note testing SSML support in the Web Speech API across various browsers. It does not meet any of the series criteria.
98c7aa38fe0bd29a7296	False	retro	0	s390-machine-language	retro/20151008-s390-machine-language.md	The article focuses on investigating the machine language of the S/390 architecture. While it mentions sister articles about VAX, these cover different architectures rather than being sequential parts of a single topic, so this is treated as a standalone article within the 'retro' category.
99d5f80a45bf72b693e9	False	ai	0	llama-cpp-therock	ai/20250604-llama-cpp-therock.md	The article is a standalone technical guide on building llama.cpp (an AI inference tool) using TheRock (ROCm). There are no indicators of it being part of a numbered series or a collection.
9a4a3a4544a30aa7b033	False	go	0	go-memory-mmap-sbrk	go/20250403-go-memory-mmap-sbrk.md	The article is a technical deep dive into how the Go runtime manages memory using mmap and sbrk. While it links to another related investigation about GC, it doesn't follow a numbered series format or an introductory course structure.
9a4f2220cfde4fbbdce7	False	misc	0	ffmpeg-slideshow-video	misc/20200514-ffmpeg-slideshow-video.md	The article is a standalone tutorial on creating videos using ffmpeg and TTS. While it links to other related articles for specific steps (like SAPI), it does not follow a sequential numbering or series structure.
9a6e7e3b8e88bafe4174	True	haskell	0	arrows	haskell/00-arrows.md	The article starts by referencing 'Haskellの実験メモ', indicating it is part of a collection of experiment notes. The content focuses on the concept of Arrows in Haskell and compares them with Monads and F#.
9c15e2aca88bd40eed2a	False	python	0	import-filename-conflict	python/20200430-import-filename-conflict.md	The article is a standalone technical tip regarding a common mistake in Python (naming a script the same as a standard library module), causing a circular import. It does not contain any indicators of being part of a series.
9c3340d04ec0450678c4	False	fsharp	0	fsharp-script-args	fsharp/20200528-fsharp-script-args.md	The article is a standalone technical tip about normalizing command-line arguments when running F# scripts via fsi versus compiled executables. It does not contain any series indicators such as numbering or lists of related articles.
9d27e1a4911626e1fb8b	True	web	3	save-multiple-images	web/03-save-multiple-images.md	"The article explicitly states it is part of a series (""シリーズの記事です"") and lists itself as the third entry. The content focuses on JavaScript libraries for HTML image conversion and XMLHttpRequest, which fits into the 'web' category."
9e48ba211092ad690d70	False	ai	0	pdfmathtranslate-ollama	ai/20241221-pdfmathtranslate-ollama.md	The article is a standalone guide on how to use PDFMathTranslate with Ollama for local LLM translation. It fits into the 'ai' category as it focuses on leveraging Large Language Models.
9e49ff81ceb1196f73a4	False	python	0	pyperclip-monitor	python/20250322-pyperclip-monitor.md	The article is a standalone technical note about the removal of specific functions in the pyperclip library and provides a custom implementation. It does not exhibit any characteristics of a series.
9e692d2aa4883154888c	False	ai	0	amazon-codewhisperer	ai/20230415-amazon-codewhisperer.md	The article is a standalone experimental report on using an AI coding assistant (Amazon CodeWhisperer) to create a simple calculator and compares it with GitHub Copilot.
9fb326a87de6c3083784	True	haskell	0	hunit	haskell/00-hunit.md	The article explicitly states it is a '番外編' (extra edition) of the 'Haskell 超入門' series. The topic is specifically about the HUnit library for Haskell.
9fbb88786d8a5a6212ab	True	env	2	microsoft-data-sqlite-wsl	env/02-microsoft-data-sqlite-wsl.md	The article explicitly states it is part of a series ('シリーズの記事です') and provides a numbered list where this specific article is the second one. The content focuses on environment compatibility (Windows .NET Framework vs WSL Mono) for SQLite bindings.
a0143daac77a205e7962	False	haskell	0	currying-partial-application	haskell/20141015-currying-partial-application.md	The article is a standalone conceptual explanation of currying and partial application using JavaScript and Haskell. It does not contain any numbering or links suggesting it is part of a larger series.
a056f343ea4ee03285d9	False	ai	0	claude-artifacts-tailwind	ai/20250409-claude-artifacts-tailwind.md	The article discusses a specific technical issue and solution regarding Tailwind CSS within the Claude Artifacts environment. It is a standalone troubleshooting guide without any series indicators.
a2bb35f27cd4a56f7bac	False	web	0	promise-wrapper	web/20200208-promise-wrapper.md	The article is a standalone technical guide about using Promises and async/await in JavaScript to wrap asynchronous APIs. It does not exhibit any markers of being part of a series (no numbering or introductory list). The category 'web' is appropriate as it deals with JavaScript and Web Speech API.
a432cb83a28a74131bc7	False	ai	0	bitnet-wsl2	ai/20241112-bitnet-wsl2.md	The article is a standalone technical memo about troubleshooting BitNet (an AI model optimization technique) specifically within a WSL2 environment. There are no indicators that it belongs to a series.
a44c5257f04f0c641ef0	True	scheme	1	generator-callcc	scheme/01-generator-callcc.md	The article explicitly states it is part of a series ('シリーズの記事です') and lists itself as the first item in a numbered list. The content focuses on implementing generators using Scheme's call/cc.
a4c82a48fdcc113815f1	False	env	0	wsl-play-wav	env/20200430-wsl-play-wav.md	The article describes a specific utility/workaround to play WAVE files from WSL by calling Windows Python. It is a standalone tip about environment setup and does not follow any series patterns.
a5fb03406e0626b4f138	False	sapi	0	python-tts	sapi/20200428-python-tts.md	The article describes how to implement text-to-speech using SAPI/OneCore in Python. While it links to other related articles by the author regarding different languages (VBS, C#, Rust), it is a standalone guide for Python rather than part of a numbered or sequentially structured series.
a80988a32a0d706e9378	True	math	5	quaternion-matrix-products	math/05-quaternion-matrix-products.md	The article explicitly identifies itself as part of a series ('シリーズの記事です') and lists this specific piece as the fifth entry in a sequence. The content focuses on quaternions and linear algebra, making 'math' the appropriate category.
ab3b819871d7b0710949	True	haskell	1	clean-uniqueness-types	haskell/01-clean-uniqueness-types.md	The article explicitly mentions having a 'sequel' (続編), indicating it is part of a series of related investigation memos. The topic revolves around the Clean language and its relation to Haskell, making 'haskell' the most appropriate directory.
ac3c2b1bea3bb4e9eb70	False	ai	0	gemini-available-models	ai/20241111-gemini-available-models.md	The article is a standalone technical note providing a script to list available models for the Gemini API. It does not follow any numbering or series patterns and fits naturally into an 'ai' category.
ad06921776b10c6e459c	False	fsharp	0	read-xml-spreadsheet	fsharp/20160630-read-xml-spreadsheet.md	The article focuses on a specific technical implementation of reading XML spreadsheets using F#. Although it links to another article as an example usage, it lacks the typical indicators of a series such as numbering or introductory labeling.
ae0da373184b82d53fcc	False	ai	0	ollama-llama-translate	ai/20240815-ollama-llama-translate.md	The article is a standalone guide on how to run a specific translation model using Ollama. It does not exhibit any markers of being part of a series.
b02f2e45b49c0314fd12	True	opengl	3	offscreen-rendering	opengl/03-offscreen-rendering.md	The article explicitly states it is part of a series and lists itself as the third entry following 'F#でOpenGL' and 'F#にOpenGLの歯車デモを移植'.
b0b95610b59050e42666	False	algorithm	0	levenshtein-distance	algorithm/20191222-levenshtein-distance.md	The article is a standalone technical memo focused on interpreting the pseudo-code for the Levenshtein distance algorithm from Wikipedia. There are no indicators of a series or related sequential articles.
b174d1c50aab9350dafc	True	fsharp	2	fsharp-intro-answers	fsharp/02-fsharp-intro-answers.md	The article is explicitly presented as 'Answer Examples' (【解答例】) for a tutorial called 'Haskellで学ぶF#入門', which fits the guidelines for a series pair. It focuses on F# implementation of functional programming concepts.
b17cb8d96ae0328bee7e	False	ai	0	github-issues-notebooklm	ai/20241129-github-issues-notebooklm.md	The article is a standalone tutorial on exporting GitHub issues to Markdown for analysis with NotebookLM. There are no indicators (numbering or link lists) that it belongs to a series.
b28767a0f1303bd08245	False	winforms	0	richtextbox-contextmenu	winforms/20230212-richtextbox-contextmenu.md	The article is a standalone technical snippet providing a specific implementation for adding a context menu to a RichTextBox in F# WinForms. There are no indicators of it being part of a series.
b2d37b00132c23858a50	False	ai	0	amd-gpu-stable-diffusion	ai/20230622-amd-gpu-stable-diffusion.md	The article is a standalone news-like post focusing on performance improvements for Stable Diffusion on AMD GPUs; it lacks numbering or links suggesting it's part of a series.
b34fe724d36fb7d96456	True	math	6	octonion	math/06-octonion.md	The article explicitly identifies itself as part of a numbered series ('シリーズの記事です') and lists itself as the 6th entry in a sequence of articles focusing on mathematics (hypercomplex numbers).
b3911948f9d97b05395e	True	retro	2	8086-machine-language	retro/02-8086-machine-language.md	The article is part of a collection of 'Introduction to Machine Language' guides for different architectures (PDP-11, VAX, and 8086), as explicitly mentioned in the 'sister articles' section. The content deals with vintage hardware and old UNIX versions, fitting the 'retro' category.
b3aba035c45868ab34e9	False	haskell	0	generator-monad	haskell/20200211-generator-monad.md	The article focuses on implementing Haskell's Function and State monads in Python using generators. While it references a previous article as a source for the idea, it does not follow the specific numbering or structural patterns (like 'Part X' or list of links) defined in the series criteria. The category is set to 'haskell' as it implements Haskell-specific functional programming concepts.
b4da43f342f0fe3c189c	False	ai	0	diffusers-cpu	ai/20230405-diffusers-cpu.md	The article is a standalone introductory guide on how to run the 'diffusers' library for Stable Diffusion on a CPU. There are no indications of it being part of a numbered series or a list of related articles.
b5121bb3a94e691cd1c5	False	misc	0	python-fsharp-parallel	misc/20200603-python-fsharp-parallel.md	The article is a standalone technical note about porting parallel computing samples from Python to F#. There are no indications of it being part of a series (no numbering or index list).
b619caed4a70902f0ece	False	python	0	multistream-bzip2	python/20200601-multistream-bzip2.md	The article is a standalone technical guide on how to handle multi-stream bzip2 decompression in Python; it lacks numbering or indicators of being part of a series.
b627930944df6495165e	False	math	0	enumerate-combinations	math/20161220-enumerate-combinations.md	The article describes a specific algorithm for enumerating combinations using F#. It does not show any signs of being part of a numbered series or a linked set of tutorials. The core topic is mathematical (combinatorics), making 'math' an appropriate directory.
b6cbb7df2dd969c84f49	True	haskell	1	experiment-notes	haskell/01-experiment-notes.md	The article starts with a list of links to related Haskell experiment notes, which matches the provided series criteria for articles starting with a list of links. The topic is focused on Haskell.
b70e2837be3e41fbde66	False	env	0	bitbucket-backup	env/20200531-bitbucket-backup.md	The article describes a specific utility script to back up Bitbucket repositories and does not indicate that it is part of a sequence or series. It fits into 'env' as it relates to development environment tooling/backup.
b8c741e78a96ea2c10fe	True	haskell	12	parsing	haskell/12-parsing.md	The article explicitly states it is part of a series ('シリーズの記事です') and lists itself as the 12th item in a numbered sequence of Haskell introduction articles.
ba7089e864fefac69808	True	web	2	html2canvas	web/02-html2canvas.md	The article explicitly includes a numbered list indicating it is the second part of a series. The content focuses on a JavaScript library for converting HTML to images, making 'web' an appropriate category.
bcda13856d13dd19a5bd	False	os	0	virtio-net	os/20240824-virtio-net.md	The article focuses on the implementation of a specific network driver (virtio-net) for liumOS and its relation to the official specification. There is no indication of it being part of a numbered series or a linked collection.
bcf1998f1dd3755ac82c	False	web	0	http-server-malware	web/20230212-http-server-malware.md	The article describes a standalone experiment involving the creation of a simple HTTP server in F# and how it was flagged by Windows Defender. It does not follow any series pattern.
be2ca03a654f4d26ba5f	False	ai	0	ollama-python-stream	ai/20240808-ollama-python-stream.md	The article is a standalone tutorial focusing on a specific feature (streaming) of the ollama-python library. It does not indicate it is part of a numbered series or a collection of related articles.
bea04b48a66c22b83450	False	ai	0	github-copilot	ai/20230219-github-copilot.md	The article is a standalone experiment and review of using GitHub Copilot to write code. It does not exhibit any series markers like numbering or list of related parts. The content focus is on an AI tool, fitting the 'ai' category.
bfa4c282c504c24578d2	True	haskell	2	lambda-intro-answers	haskell/02-lambda-intro-answers.md	The title '【解答例】Haskell ラムダ 超入門' fits the specific series criteria for '〜超入門' and its corresponding answer key ('【解答例】'). The content consists of exercises and solutions related to Haskell lambdas.
bfb66e69672c08480b0b	False	sqlite	0	tatoeba-extraction	sqlite/20200419-tatoeba-extraction.md	The article is a standalone tutorial explaining how to import and query Tatoeba's multilingual sentence data using SQLite. There are no numbering indicators or links suggesting it belongs to a series.
c0255409aa28c1b2e1a0	False	ai	0	ollama-gemma3-vision	ai/20250316-ollama-gemma3-vision.md	The article is a standalone tutorial on using the Gemma 3 model with Ollama for image recognition. It does not contain numbering or links indicating it's part of a series.
c19c22489839e822ef33	False	ai	0	v0-cursor-nextjs	ai/20240908-v0-cursor-nextjs.md	The article is a 'first impression' review of specific AI tools (v0 and Cursor) used for Next.js development. It does not follow any series patterns such as numbering or listed links.
c296a168d53c7af28942	True	wiktionary	1	mysql-dump-to-tsv	wiktionary/01-mysql-dump-to-tsv.md	The article explicitly mentions that it is intended for converting Wiktionary dumps. According to the guidelines, 'continuous topics (Wiktionary)' are considered criteria for a series.
c452e2946d1f58b5ff7f	True	math	4	duality	math/04-duality.md	The article explicitly states it is part of a series ('シリーズの記事です') and provides a numbered list where this article is the 4th. The content focuses on linear algebra concepts (duality, matrices), making 'math' the most suitable directory.
c62858d22a565095f791	True	haskell	2	algebraic-calculation	haskell/02-algebraic-calculation.md	The title starts with '【解答例】' (Answer examples), which indicates it is a companion piece to an introductory tutorial or problem set. The content focuses on Haskell implementations for algebraic expressions.
c7608db7a097ddd16be6	False	python	0	python-xml-perf	python/20200610-python-xml-perf.md	The article is a standalone performance comparison of different XML parsing methods in Python. It does not have numbering or references indicating it is part of a series.
c7b21eb28c953315da7e	False	web	0	web-tts	web/20230803-web-tts.md	The article is a standalone guide explaining how to implement a specific library (web-tts) for text-to-speech functionality on web pages. There are no indicators that it belongs to a numbered series or a broader collection of related tutorials.
c7d7eec066af0fe0688d	True	haskell	8	maybe-monad	haskell/08-maybe-monad.md	The article explicitly states it is part of a series ('シリーズの記事です') and provides a numbered list where this specific topic (Maybe monad) is the 8th entry.
ca174dac3af8235c5bd2	False	web	0	log-to-div	web/20200210-log-to-div.md	The article is a standalone utility snippet providing a simple way to output logs to an HTML div element instead of the console. It does not belong to any series.
cac7b3e9b90bf91b00cc	False	cpp	0	cpp-strings	cpp/20140820-cpp-strings.md	The article is a standalone introduction to C++ focusing on string handling compared to C. It lacks numbering or markers indicating it's part of a larger series.
cb99bb70ee103408bf51	True	haskell	2	action-lambda-answers	haskell/02-action-lambda-answers.md	The article is explicitly titled as '【解答例】' (Answer Examples) for a corresponding '超入門' (Super Intro) article, which fits the series criteria defined in the guidelines. The topic is Haskell programming.
cd7f65a898dd5696c73d	True	haskell	0	type-classes-and-interfaces	haskell/00-type-classes-and-interfaces.md	The article starts with a link to 'Haskellの実験メモ' (Haskell Experimental Notes), indicating it is part of a collection/series of related notes by the author. The content focuses on Haskell and F#, making 'haskell' an appropriate directory.
cda901af6abb732f9c64	True	haskell	2	maybe-monad-infix	haskell/02-maybe-monad-infix.md	The article is explicitly linked to 'Haskellの実験メモ' (Experimental notes on Haskell) and describes itself as a follow-up/alternative approach to a previous article ('Stateモナドによる中置記法の処理'), indicating it belongs to a series of experimental notes.
cf9f7a8f0d53e6b6c841	False	dotnet	0	richtextbox-image	dotnet/20220112-richtextbox-image.md	The article is a standalone technical guide on how to insert images into a Windows Forms RichTextBox using C#. It does not exhibit any characteristics of being part of a series.
cfda84909b2ea787afdb	False	env	0	arch-linux-wsl	env/20200417-arch-linux-wsl.md	The article is a standalone guide on how to install Arch Linux on WSL. It does not contain numbering or links suggesting it is part of a series. The category 'env' is appropriate as it describes environment setup.
cfe1c6e42aff78c06652	True	gif	2	gif-lzw-compression	gif/02-gif-lzw-compression.md	The article explicitly states it is part of a series ('シリーズの記事です') and lists itself as the second entry in a sequence focused on GIF internals (binary reading, LZW compression, LZW expansion).
d1371b923bba9a78820e	False	ai	0	gemini-image-gacha	ai/20250322-gemini-image-gacha.md	The article is a standalone guide on automating image generation with the Gemini API. There are no indicators such as numbering or links to other parts of a series.
d1e5a0c22be6cf61d286	False	haskell	0	leksah	haskell/20140828-leksah.md	The article is a standalone introduction to the Leksah IDE for Haskell. There are no indications of it being part of a numbered series or linked to other sequential articles.
d223e347d67cc399f70c	True	math	1	constant-rgb-sum	math/01-constant-rgb-sum.md	The author explicitly mentions a sequel ('続編') and related articles, indicating this is part of a sequence of experiments. The content focuses on the mathematical manipulation of RGB values and references 'covectors', justifying the 'math' directory.
d37493c58a8bb8d7beed	False	python	0	class-variable-pitfall	python/20200608-class-variable-pitfall.md	The article is a standalone technical memo explaining a common mistake regarding class and instance variables in Python. It does not contain numbering or links indicating it belongs to a series.
d3d3492ddd90d47160f2	True	haskell	6	io-monad	haskell/06-io-monad.md	The article is explicitly part of a numbered list of '超入門' articles about Haskell, with this specific post being the 6th in the sequence.
d503c83c1befe1cdb284	False	common-lisp	0	disassemble-comparison	common-lisp/20180616-disassemble-comparison.md	The article is a standalone technical exploration comparing the output of the `disassemble` function across different Common Lisp implementations (ECL, CLISP, SBCL). It does not follow any series numbering or pattern.
d7c4e772f4780c6b99a6	False	ai	0	gemini-ocr	ai/20250103-gemini-ocr.md	The article is a standalone tutorial on how to perform OCR with mathematical formulas using Gemini. It does not contain numbering or references indicating it is part of a series.
d889d06ea5800b56ad05	False	ai	0	gemini-retry	ai/20250113-gemini-retry.md	The article is a standalone guide on how to handle rate limits and implement automatic retries for the Gemini API. It does not exhibit any characteristics of a series.
d8d3ab5371aa9dddcb3e	False	python	0	xml7shi	python/20241216-xml7shi.md	The article is a standalone introduction and usage guide for a specific Python library called xml7shi. There are no indications of it being part of a numbered series or a larger set of related tutorials.
dc037c2d5b0add0da33a	False	ai	0	ollama-radeon	ai/20241112-ollama-radeon.md	The article is a standalone technical memo regarding driver compatibility and performance for Ollama on Radeon GPUs. It does not contain numbering or links indicating it is part of a series.
dc21a3be8b7c69fbc11b	False	sapi	0	winrt-tts	sapi/20200624-winrt-tts.md	The article is a standalone guide on using WinRT for speech synthesis in C#. While it provides links to similar implementations in other languages, it does not follow a sequential series format. It belongs in the 'sapi' (Speech API) directory as it focuses on Windows text-to-speech functionality.
deb19c4cba933590ffbf	True	haskell	7	list-monad	haskell/07-list-monad.md	The article explicitly states it is part of a series ('シリーズの記事です') and is listed as the 7th item in a numbered sequence of 'Haskell 超入門' articles.
def164cfc3ef4b08ccc8	False	cpp	0	access-private-members	cpp/20191209-access-private-members.md	The article is a standalone technical investigation into a specific C++ trick for accessing private members; there are no signs of it being part of a series.
